Date,Average,Average_Predicted,Close,Close_Predicted,High,High_Predicted,Low,Low_Predicted,Open,Open_Predicted,PercentageDeviation
2006-06-02,0.009332307927862079,,0.009186489349970028,,0.009577252742259786,,0.009113875582172018,,0.009451614037046483,,
2006-06-05,0.009007741272727717,,0.008862935910200289,,0.009340835823847659,,0.008727840528250503,,0.009099352828612415,,
2006-06-06,0.008760601158373326,,0.008674815590835213,,0.008916298586070454,,0.008534991870517183,,0.008916298586070454,,
2006-06-07,0.008580755431152673,,0.008438398672423086,,0.008838956479904202,,0.008370850981448191,,0.008674815590835213,,
2006-06-08,0.00868579209061863,,0.009104418905435532,,0.009162172181219065,,0.008148956816595667,,0.00832762045922426,,
2006-06-09,0.009006643622749375,,0.008983846277045349,,0.00913819275092298,,0.00877613712729755,,0.009128398335731619,,
2006-06-12,0.008816074699586457,,0.008766680450561067,,0.008993302953781833,,0.008568765716004628,,0.008935549677998299,,
2006-06-13,0.008889701682749091,,0.008988574615413589,,0.009210468780266115,,0.00867988166765833,,0.00867988166765833,,
2006-06-14,0.009118772789767696,,0.009205740441897871,,0.009307061978360212,,0.008896709755687736,,0.009065578983124968,,
2006-06-15,0.0091296648549374,,0.009065578983124968,,0.009422906268382155,,0.008809910972784999,,0.009220263195457476,,
2006-06-16,0.008900424878691355,,0.00878593154248891,,0.009075373398316329,,0.008694066682763056,,0.009046327891197123,,
2006-06-19,0.009040417468236821,,0.009220263195457476,,0.009292539224800611,,0.008756886035369706,,0.008891981417319492,,
2006-06-20,0.008878809617579388,,0.008766680450561067,,0.009085167813507686,,0.008626518991788162,,0.009036871214460639,,
2006-06-21,0.008753255346979806,,0.008809910972784999,,0.008862935910200289,,0.008505946363397977,,0.008834228141535958,,
2006-06-22,0.009147733862273183,,0.00905139396802024,,0.009446885698678242,,0.008858207571832047,,0.009234448210562204,,
2006-06-23,0.008947539393146343,,0.008891981417319492,,0.009075373398316329,,0.008848750895095563,,0.008974051861853988,,
2006-06-26,0.009052407183384865,,0.009065578983124968,,0.009234448210562204,,0.008954800769926143,,0.008954800769926143,,
2006-06-27,0.00889206585193321,,0.00868461000602657,,0.009123669997363375,,0.008665358914098725,,0.009094624490244172,,
2006-06-28,0.008617062315051677,,0.008515740778589338,,0.008790659880857154,,0.008375917058271308,,0.00878593154248891,,
2006-06-29,0.00868097931763667,,0.008805182634416755,,0.008853479233463803,,0.00853026353214894,,0.008534991870517183,,
2006-06-30,0.008785847107875193,0.008936189115047455,0.008829162064712844,0.008847996592521667,0.008978780200222232,0.009159848093986511,0.008486695271470132,0.00863330066204071,0.008848750895095563,0.009079545736312866,0.017111839681059695
2006-07-03,0.008873912409983711,0.008936353027820587,0.008843684818272446,0.00884835422039032,0.008998031292150077,0.00916069746017456,0.008752157697001465,0.00863281637430191,0.008901775832510853,0.009079456329345703,0.007036424854343411
2006-07-05,0.00862423925721776,0.008928991854190826,0.008554242962445027,0.008841127157211304,0.00877140878892931,0.009153813123703003,0.008452921425982687,0.00862499326467514,0.008718383851514015,0.009071886539459229,0.035336751205970365
2006-07-06,0.008548332539484723,0.00890454649925232,0.008544786285708542,0.008816756308078766,0.008665358914098725,0.009129323065280914,0.008462715841174046,0.008600614964962006,0.008520469116957582,0.00904732197523117,0.0416705782235594
2006-07-07,0.00850358219421386,0.008862674236297607,0.00855897130081327,0.008774876594543457,0.008689338344394814,0.009086832404136658,0.008245550014689764,0.00855940580368042,0.008520469116957582,0.009005405008792877,0.04222832611979538
2006-07-10,0.008507297317217475,0.008818335831165314,0.008462715841174046,0.008730508387088776,0.008626518991788162,0.009041592478752136,0.00832762045922426,0.008515991270542145,0.008612333976683435,0.008961036801338196,0.03656137811456808
2006-07-11,0.00810800602894214,0.008777834475040436,0.0079223343133749,0.00868997722864151,0.008452921425982687,0.009000182151794434,0.007700440148522378,0.00847642868757248,0.00835632822788859,0.008920550346374512,0.08261321509965497
2006-07-12,0.007742573020767966,0.008737951517105103,0.007565344766572591,0.008649997413158417,0.00795104208203923,0.008959412574768066,0.007517048167525541,0.008437447249889374,0.007936857066934502,0.008880726993083954,0.12855913578951395
2006-07-13,0.007631457069114267,0.008685372769832611,0.007714625163627105,0.008597269654273987,0.007931790990111385,0.008905656635761261,0.007425183307799688,0.008386082947254181,0.0074542288149188896,0.008828282356262207,0.13810150423091686
2006-07-14,0.007498894725576039,0.00860944390296936,0.007372158370384397,0.008521094918251038,0.007729147917186706,0.008827917277812958,0.007227606311698123,0.008311979472637177,0.007666666303034929,0.008752569556236267,0.14809504840835228
2006-07-17,0.0072623933725501945,0.008508004248142242,0.0071887663893875605,0.008419319987297058,0.007560278689749474,0.008724026381969452,0.007019897161950328,0.008213013410568237,0.007280631249113414,0.00865142047405243,0.17151520327996925
2006-07-18,0.007021163681156108,0.008382990956306458,0.006991189393285999,0.008293911814689636,0.007217811896506766,0.008596017956733704,0.006701409799003705,0.0080910325050354,0.007174243635827959,0.008526749908924103,0.19396033720240957
2006-07-19,0.0069934691278564,0.008234553039073944,0.007131013113604026,0.008145034313201904,0.007150264205531871,0.008444145321846008,0.006754772474873872,0.007946088910102844,0.006937826717415832,0.008378706872463226,0.17746327159350084
